drama_id,drama_name,drama_cover_url,drama_desc,drama_tags,talent_name,category_name,video_num,last_num_position
1873617574534299650,风中的火焰,https://spider-oss.hobby666.com/prod/hobby_weibo_animation/images/480x270_1529cc8410b4f1c20b03b63aef75f37b.jpg,2004年某矿区小镇面临动迁，一具被焚烧的女尸出现在警局门前，死状和10年前当地发生的一起恶性未结案件极为相似，即将退休老刑警褚志强和因工作过失被下调到矿区刑侦队的张韬成为同事，合力侦破案件，在小镇动迁的同时也揭开了过往留下的悲剧真相,"2024,悬疑,剧情,王景春,蒋奇明,杨采钰",,,24,16.0
1873617911105273857,蔷薇风暴,https://spider-oss.hobby666.com/prod/hobby_weibo_animation/images/480x270_ba551fc26109696767c96911e4534825.jpg,2015年互联网经济腾飞，资本市场泥沙俱下，已届不惑的财经杂志主编谢琳慧发布了某投资机构合伙人婚变及违规商业操作的丑闻。这篇敢说实话的报道引发投行的震动与洗牌，直接导致投资经理江一笛身陷职场危机。然而谢琳慧深度追踪行业违规操作的行为令她遭到多方构陷，终因刊发一篇含有错误数据的报道而停职，而江一笛恰是提供者。市场风云变幻，顾不上人情冷暖，由江一笛负责的智能医疗企业更是因此陷入死局，将谢琳慧与江一笛卷入更大的风暴之中。本剧交织呈现了中年女性的职场危机和青年菜鸟的无助无奈，一切水落石出，理想主义者向光而行。,"2024,励志,商战,谭卓,高叶,刘奕君",,,40,12.0
1873896884515504130,良辰好景知几何,https://spider-oss.hobby666.com/prod/hobby_youku_vedio/448x598_ec0b28358f9140d583ab.jpg,本剧讲述了民国初年，将门之子萧北辰对落魄千金林杭景一见倾心，后历经几重波折，为爱蜕变，成长为少年将领的故事。,爱情,,,43,43.0
1873896918164606978,三个哥哥送我十个男模,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7403621157905124376.png,慕依依深爱着男友程鸣，为能与他携手同行，她狠下心来离开了自己一直生活着的慕家。婆婆在关键时刻出尔反尔，完全没有兑现当初约定好的丰厚彩礼。这突如其来的变故让慕依依只觉得内心被狠狠刺痛，一种前所未有的屈辱感如潮水般将她淹没。就在慕依依倍感痛苦与无助的时候，她的哥哥们得知了慕依依结婚的消息，火急火燎地带着为慕依依准备的亿万嫁妆赶到了现场。,"家庭,都市日常,都市脑洞,喜剧,职场婚恋,反转",电影,,30,30.0
1873896919424696321,穿成年代文的炮灰娇娇女,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7385375852269161497.png,陆佳佳车祸后穿进一本年代文成跪舔知青周文清的极品女配。为避免像原主一样凄惨而死，陆佳佳第一时间跟周文清拉开距离。薛彦不喜欢原主却被穿书而来的陆佳佳吸引，陆佳佳也没想到补偿最后把自己给赔了。,"年代爱情,穿越,打脸虐渣,逆袭,穿书",电影,,120,120.0
1873896920564936705,不许和陌生人说话,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7416567484850900030.png,婴家大小姐被强暴之后嫁给了曾经对她一见钟情的顾若川，顾若川不嫌弃婴宁，并对她宠爱有加，全世界都知道顾若川是个宠老婆的霸总，所有人都羡慕婴宁嫁了个好老公，包括婴家的父母都觉得女儿遇到了良人，婴宁在顾若川的宠爱下，干脆退出职场，可是在退出职场后，老公顾若川好像就慢慢的变了，变的喜怒无常，并且会开始动手打婴宁，婴宁一味的忍让和纵容，却不想顾若川得寸进尺，一步步将妻子婴宁逼入更绝望的深渊。,"家庭伦理,霸总,女性成长,逆袭,豪门恩怨",电影,,61,61.0
1873896921408290818,穿越成了诸葛卧龙,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7376857379536653336.png,穿越古代赢取女帝，扫清寰宇共治天下！,"历史古代,穿越,异能,古装,逆袭,女帝",电影,,100,100.0
1873896923937456130,婚后情人,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7400966100520799257.png,顾北笙替嫁冲喜嫁给傅西洲，她用医术帮傅西洲治病并达成契约。两人在相处中渐生情愫，顾北笙揭开自己的多重身份，打脸顾家，最终发现自己的身世，与傅西洲幸福在一起,"现代言情,霸总,打脸虐渣,逆袭,马甲,强强联合",电影,,100,100.0
1873896925456105473,九阳医圣,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7382388763999095833.png,他乃是当世神医，在欲望幻镜中不受四大美女的诱惑，突破东瀛妖皇所设的幻镜，但就在他即将处置东瀛妖皇时被妖皇偷袭种下蛊毒，并因此坠入深崖。一年后他本想以卖壮阳药为业了却残生，结果东瀛妖皇再次入侵，师父为其找来三份婚约为秦天解蛊，他为苍生决定下山！！,"无敌神医,战神归来,都市修仙,逆袭,高手下山,天下无敌",电影,,86,86.0
1873896926412095490,谁摘了傅总的蔷薇,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7330927670101822526.png,酒吧的第一次相识，没想到不近女色的傅总陷入感情里.....,"现代言情,霸总,娱乐圈",电影,,99,99.0
1873896927566479361,凤临天下,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7423710627425700888.png,十年前，女主叶寒霜目睹母亲被人杀害；十年后，她已是大夏令主，携三师弟下山，誓要为母复仇。然而归来之初，便见父亲与弟弟遭空手道武馆欺压，她凭借超凡武艺保住叶氏武馆，更查明母亲遇害真相，剿杀恶贯满盈的“毒蝎”组织，最终成功为母复仇。,"大女主,女性成长,逆袭,打脸虐渣",电影,,49,49.0
1873896928513142786,炼气十万年,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7400679140472409112.png,隐秘的小村庄里，曾培养出青帝、妖帝、武帝三位至尊的楚圣楚阳在半帝黑狗小黑的陪伴下陷入了沉睡。可令人没想到的是，仙族却趁此机会向他发起了进攻。最终因神魂遭受重创，楚阳与小黑一个退化成了婴儿模样，一个虚弱地现出了原形。恰逢楚家家主楚青云路过，二者便被一同抱回了楚家。数年后，楚阳成为了楚家的世子，房间里，他在遭遇同辈楚辰欺凌的途中恢复了记忆。,"玄幻仙侠,强者回归,古装,逆袭,天下无敌",电影,,98,98.0
1873896930376663041,重生八零之一曲封神富甲天下,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7405531947251797054.png,郭亮天赋异禀，喜爱唱歌，却由于出身卑微，无法参加比赛，没有一个可以展现自我的舞台。又遭遇老婆常年打压，一直碌碌无为，年到中旬还是一个小保安。一次将妻子和领导捉奸在露营帐篷后，惨遭杀害。意外重生到80年代自己到婚礼上。利用脑子里带来的三千首金曲，机缘巧合结交了邓天后。开始了反击出卖自己的前世恶霸领导和妻子。郭亮重活一世，不仅拿到了大夏歌王的身份，也得到了最值得爱到人，展开了勇闯娱乐圈的逆袭人生！,"都市日常,重生,娱乐圈,逆袭",电影,,99,99.0
1874259265866739713,爱神迎光来,https://spider-oss.hobby666.com/prod/hobby_youku_vedio/448x598_fbace25529674ff08ef2.jpg,实习爱神三三要晋升转正，必须完成爱神系统下派的任务，帮助一个凡人找到他命中注定的爱人，机会只有三次，如果失败将会终生不幸。为此，三三历经三生三世的爱恨情仇，最后发现，她的任务对象就是自己的爱神伴侣孟耀，而自己正是他命中注定的另一半。,爱情,,,22,5.0
1874259284650082305,逆天神王,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7382054210738605118.png,三界安危与我何干，魂锁神魔界，如今魂身归一，神王归来！！,"战神归来,奇幻脑洞,都市修仙,传承觉醒,逆袭,天下无敌",电影,,91,91.0
1874259286818537474,离婚后她带崽嫁入豪门,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7431489637840849982.png,林梦离婚后，为儿子户口与潘氏集团总裁潘毅结婚。潘毅发现卷卷可能是自己亲生的，进一步调查发现林梦被前夫赵乾欺骗。赵乾企图冒认孩子身份，但真相最终揭露，他受到法律制裁。林梦和潘毅一家三口幸福团聚,"萌宝,现代言情,霸总,逆袭,闪婚",电影,,80,80.0
1874259287526125570,一品毒妃,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x594_7317903690084387878.png,22世纪顶级毒师苏子余一招穿越到了几千年前丞相府胆小懦弱的庶女身上，姐姐和继母用尽手段想要害她，苏子余用自己的毒术成功脱险并报复；苏子余为求自保，参加选妃大赛，想要嫁给秦王君穆年......,"古风权谋,穿越,王妃,古风言情,打脸虐渣,逆袭",电影,,82,82.0
1874259289820708865,神龙出渊,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7362114696087882814.png,药王谷谷主神手的徒弟路晨出手救了龙城首富之女林晚晴的父亲，林晚晴对此感激不尽。随后路晨遵嘱师父之命下山参加爷爷寿宴并找到多年未见的未婚妻。寿宴中竟没想到其父母受尽路家人的各种冷嘲热讽，路晨替父打抱不平，竟也受到了爷爷二伯等人的冷眼和嘲讽。幸亏龙城首富之女林晚晴对路晨的救父之恩铭刻在心，替路晨解决了麻烦。除林晚晴之外众人却不知路晨的真实身份，经历了多重磨难与挫折后才知道，原来路晨是龙城至高无上的存在,"无敌神医,都市修仙,逆袭,高手下山,天下无敌",电影,,65,65.0
1874259292135964673,夜色将明,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7377633193798683673.png,失明多年的艾琳意外复明，她兴奋想与老公分享，没想到丈夫和保姆在她眼皮子底下暗渡陈仓，更没想到眼前的儿子居然不是自己的孩子！谜团重重，遇到了外卖员罗美娟，两个陷入黑暗的女人成为彼此的光。最终夜色将明,"女性成长,家庭伦理,逆袭,大女主,小人物",电影,,83,83.0
1874259293469454337,生命的终点,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7431783862784511001.png,赵慧在阴暗的太平间感到寒冷和胸口不适，试图联系儿子沈荣升，但他正忙于照顾病重的苏媛媛的母亲，与此同时，秦霜在会议室中也因心率表的异常而担忧赵慧的状况，试图联系她。赵慧在痛苦中寻找药物，最终确认自己在七号病房，但信号中断，令人担忧。,"霸总,家庭伦理,亲情",电影,,35,35.0
1874259294337974273,夜色,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x600_7317558736313142334.png,我父亲丧心病狂，不光赶走了我妈，对我家暴，还伤害了我小姨，小姨拼命带我离开那个吃人的家，但我们没有一技之长，只能在夜总会赚点钱，直到我得到了夜总会红姐的青眼，从酒保到掌控风月的强爷……,"都市日常,逆袭",电影,,83,83.0
1874259295442026498,看子敬父,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7382450185726594110.png,十年前，翠芬身患心脏疾病，李金山恳求岳父救人，治病导致学费不够，至此，李金山费尽千辛万苦凑齐学费，送孩子出国。然而，李鸣宇在国外十年不回家，导致村里人风言风语，并在张嘉丰的推波助澜中，做实李鸣宇在米国蹲大牢的谣言，导致李鸣宇青梅竹马的女朋友王盈盈，错嫁他人，至此，围绕十年的爱恨情仇，两代积怨，展开了！,"都市日常,乡村,逆袭,亲情",电影,,71,71.0
1874259295654686721,狱王,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x712_7294225801006812210.png,刘漠目睹女友被非礼，为了保护女友导致坐牢三年，在牢狱中他因祸得福，得到狱王传承，然而在等到出狱那天，母亲被曾经他打伤的人报复，女友背叛了他，投入了仇人的怀抱，这一刻他决定不再憋屈的活着，什么豪门大少！在他眼里狗屁不是！什么豪门千金！都得倒追排队！,"战神归来,都市修仙,传承觉醒,强者回归,逆袭",电影,,100,100.0
1874259296418349057,家父逍遥王,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x533_7397032458358623294.png,保安周云因祖传玉佩显灵，穿越到了大夏成为逍遥王的儿子，初来乍到就遭人陷害。他利用玉佩的实物具现化的功能化解了种种危机，同时并征服了女帝的芳心，收复疆土......,"历史古代,穿越,异能,古装,逆袭,小人物,女帝",电影,,87,87.0
1874621651831132162,真心英雄,https://spider-oss.hobby666.com/prod/hobby_youku_vedio/448x598_deff9b571a854023b2bb.jpg,该剧根据真实案件改编，以公安、检察、法院、司法、国安五大政法单位中8组英雄模范人物和集体的真实故事为原型，讲述了政法干警守护人民的安全与和平的真实风貌。,刑侦,,,39,2.0
1874621668690477057,人间自有真情在,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7401047042614627353.png,叶氏的太子叶尘，因为一场意外，不幸坠落在了山崖之下，沈山一家将叶尘救起带回了家中。沈家不惜砸锅卖铁，筹集资金，将他送进了国际上一流的名校，让他有机会接受更好的教育。五年后，叶尘终于王者归来。他凭借自己的努力，成为了一名成功的企业家，拥有了足够的财富和地位，还和叶家相认。然而，他并没有忘记曾经在他生命中最困难的时候，帮助过他的养父母和妹妹。他誓要报答他们的恩情，让他们过上幸福的生活。,"都市日常,神豪,乡村,逆袭",电影,,93,93.0
1874621670653411330,毒妃嫁到,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7376910313586691134.png,虐恋？不存在的！既然穿越了，当然要盘王爷戏皇帝、虐绿茶，搞事业！,"古风权谋,穿越,王妃,古风言情,打脸虐渣,古装,逆袭",电影,,100,100.0
